label,kind,row,alpha_or_c,seed,do_sample,prompt_idx,gc,entropy,distinct2,distinct3,distinct4,longest_homopolymer,mean_homopolymer,top3mer_share,top6mer_share,non_acgt_filter_rate,self_nll,n_filtered,n_raw
row2371_grid,alpha,2371,1.0,42,True,82,0.4036458333333333,7.97316475212574,0.04177545691906005,0.16753926701570682,0.5039370078740157,4,1.3568904593639577,0.031413612565445025,0.0079155672823219,0.0,8.151416778564453,384,384
row2371_grid,alpha,2371,1.0,42,True,83,0.4791666666666667,8.052534833550453,0.04177545691906005,0.16753926701570682,0.5013123359580053,5,1.3617021276595744,0.03926701570680628,0.0079155672823219,0.0,8.390094757080078,384,384
row2371_grid,alpha,2371,1.0,42,True,84,0.6223958333333334,8.00696787238121,0.04177545691906005,0.16753926701570682,0.5170603674540682,6,1.4382022471910112,0.049738219895287955,0.0079155672823219,0.0,8.267566680908203,384,384
row2371_grid,alpha,2371,1.0,42,True,85,0.3776041666666667,7.951469741761684,0.04177545691906005,0.16230366492146597,0.4566929133858268,7,1.3862815884476534,0.049738219895287955,0.0079155672823219,0.0,8.115792274475098,384,384
row2371_grid,alpha,2371,1.0,42,True,86,0.625,6.911057705059648,0.04177545691906005,0.15968586387434555,0.4671916010498688,7,1.381294964028777,0.05235602094240838,0.0079155672823219,0.0,7.483207702636719,384,384
row2371_grid,alpha,2371,1.0,42,True,87,0.3333333333333333,7.931057520210743,0.04177545691906005,0.15706806282722513,0.4409448818897638,5,1.4275092936802973,0.060209424083769635,0.0079155672823219,0.0,8.058618545532227,384,384
row2371_grid,alpha,2371,1.0,42,True,88,0.2838541666666667,7.770827189087868,0.04177545691906005,0.1544502617801047,0.4225721784776903,5,1.4014598540145986,0.0549738219895288,0.010554089709762533,0.0,7.8217453956604,384,384
row2371_grid,alpha,2371,1.0,42,True,89,0.5,7.914602145552635,0.04177545691906005,0.16753926701570682,0.5091863517060368,5,1.2972972972972974,0.031413612565445025,0.005277044854881266,0.0,8.080717086791992,384,384
row2371_grid,alpha,2371,1.0,42,True,90,0.3723958333333333,7.790258586406708,0.04177545691906005,0.1649214659685864,0.49081364829396323,6,1.3617021276595744,0.04712041884816754,0.0079155672823219,0.0,7.959963798522949,384,384
row2371_grid,alpha,2371,1.0,42,True,91,0.7005208333333334,7.828578971326351,0.04177545691906005,0.1649214659685864,0.4461942257217848,6,1.5483870967741935,0.06544502617801047,0.013192612137203167,0.0,7.9008259773254395,384,384
row2371_grid,alpha,2371,1.0,42,True,92,0.3619791666666667,7.817245155572891,0.04177545691906005,0.15968586387434555,0.49606299212598426,5,1.4382022471910112,0.041884816753926704,0.005277044854881266,0.0,7.96140193939209,384,384
row2371_grid,alpha,2371,1.0,42,True,93,0.3776041666666667,7.944098919630051,0.04177545691906005,0.16753926701570682,0.49868766404199477,6,1.3617021276595744,0.03926701570680628,0.005277044854881266,0.0,8.287367820739746,384,384
